"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"142","query_1","TRUE","8.54427052483795e-10","962","1910","156","0.0816753926701571","0.162162162162162","GO:0008284","GO:BP","positive regulation of cell population proliferation","21031","3186","c(""GO:0008283"", ""GO:0042127"", ""GO:0048522"")"
"143","query_1","TRUE","9.79590955793244e-10","1328","1734","185","0.106689734717416","0.139307228915663","GO:0051094","GO:BP","positive regulation of developmental process","21031","13928","c(""GO:0032502"", ""GO:0048518"", ""GO:0050793"")"
"144","query_1","TRUE","1.02904045102428e-09","213","1657","51","0.0307785153892577","0.23943661971831","GO:0045619","GO:BP","regulation of lymphocyte differentiation","21031","11866","c(""GO:0030098"", ""GO:0051249"", ""GO:1902105"")"
"145","query_1","TRUE","1.10911527898151e-09","1077","1723","157","0.0911201392919327","0.14577530176416","GO:0032101","GO:BP","regulation of response to external stimulus","21031","7632","c(""GO:0009605"", ""GO:0048583"")"
"146","query_1","TRUE","1.63129872429275e-09","82","1726","30","0.0173812282734647","0.365853658536585","GO:0043299","GO:BP","leukocyte degranulation","21031","10962","c(""GO:0002252"", ""GO:0045055"", ""GO:0051649"")"
"147","query_1","TRUE","1.66373845508109e-09","132","1389","35","0.0251979841612671","0.265151515151515","GO:0050864","GO:BP","regulation of B cell activation","21031","13747","c(""GO:0042113"", ""GO:0051249"")"
"148","query_1","TRUE","1.880308944301e-09","720","1487","105","0.0706119704102219","0.145833333333333","GO:0009617","GO:BP","response to bacterium","21031","3580","GO:0051707"
"149","query_1","TRUE","2.03550434759412e-09","257","2034","64","0.0314650934119961","0.249027237354086","GO:0090068","GO:BP","positive regulation of cell cycle process","21031","18519","c(""GO:0010564"", ""GO:0022402"", ""GO:0045787"")"
"150","query_1","TRUE","2.29165365382962e-09","1105","1974","176","0.0891590678824721","0.159276018099548","GO:0051726","GO:BP","regulation of cell cycle","21031","14366","c(""GO:0007049"", ""GO:0050794"")"
"151","query_1","TRUE","2.29337326254376e-09","151","1651","41","0.0248334342822532","0.271523178807947","GO:0032675","GO:BP","regulation of interleukin-6 production","21031","7997","c(""GO:0001817"", ""GO:0032635"")"
"152","query_1","TRUE","2.29337326254376e-09","151","1651","41","0.0248334342822532","0.271523178807947","GO:0032635","GO:BP","interleukin-6 production","21031","7958","GO:0001816"
"153","query_1","TRUE","3.2288785625305e-09","230","2022","59","0.0291790306627102","0.256521739130435","GO:0000819","GO:BP","sister chromatid segregation","21031","239","c(""GO:0051276"", ""GO:0098813"")"
"154","query_1","TRUE","3.7766370555094e-09","189","2022","52","0.0257171117705242","0.275132275132275","GO:0000070","GO:BP","mitotic sister chromatid segregation","21031","25","c(""GO:0000819"", ""GO:0140014"", ""GO:1903047"")"
"155","query_1","TRUE","3.91099789431170e-09","334","1972","74","0.037525354969574","0.221556886227545","GO:0006310","GO:BP","DNA recombination","21031","2138","GO:0006259"
"156","query_1","TRUE","4.13381374110768e-09","635","2027","118","0.0582141095214603","0.185826771653543","GO:0051276","GO:BP","chromosome organization","21031","14061","GO:0006996"
"157","query_1","TRUE","4.21287534422459e-09","2425","2043","336","0.164464023494861","0.138556701030928","GO:0051128","GO:BP","regulation of cellular component organization","21031","13953","c(""GO:0016043"", ""GO:0050794"")"
"158","query_1","TRUE","4.22686507104332e-09","1227","1882","183","0.0972369819341126","0.149144254278729","GO:0050790","GO:BP","regulation of catalytic activity","21031","13688","GO:0065009"
"159","query_1","TRUE","4.70945174090039e-09","1346","1877","196","0.104421949920085","0.145616641901932","GO:0006468","GO:BP","protein phosphorylation","21031","2231","c(""GO:0016310"", ""GO:0036211"")"
"160","query_1","TRUE","4.75336946000949e-09","186","779","31","0.0397946084724005","0.166666666666667","GO:0002695","GO:BP","negative regulation of leukocyte activation","21031","1220","c(""GO:0002683"", ""GO:0002694"", ""GO:0045321"", ""GO:0050866"")"
"161","query_1","TRUE","4.85622140680054e-09","1724","1255","174","0.138645418326693","0.10092807424594","GO:0044419","GO:BP","biological process involved in interspecies interaction between organisms","21031","11378","GO:0008150"
"162","query_1","TRUE","5.77088079318775e-09","354","1711","70","0.0409117475160725","0.19774011299435","GO:0002237","GO:BP","response to molecule of bacterial origin","21031","777","c(""GO:0009617"", ""GO:0010033"", ""GO:0043207"")"
"163","query_1","TRUE","5.87840511234245e-09","506","1795","92","0.0512534818941504","0.181818181818182","GO:0007264","GO:BP","small GTPase-mediated signal transduction","21031","2825","GO:0141124"
"164","query_1","TRUE","6.83379636766311e-09","463","1182","66","0.0558375634517767","0.142548596112311","GO:0006935","GO:BP","chemotaxis","21031","2604","c(""GO:0042221"", ""GO:0042330"")"
"165","query_1","TRUE","7.07550697627652e-09","1799","1882","246","0.130712008501594","0.13674263479711","GO:0065009","GO:BP","regulation of molecular function","21031","16386","GO:0065007"
"166","query_1","TRUE","8.23155126155235e-09","1040","1972","166","0.0841784989858012","0.159615384615385","GO:0006259","GO:BP","DNA metabolic process","21031","2097","GO:0090304"
"167","query_1","TRUE","8.32611483058767e-09","465","1182","66","0.0558375634517767","0.141935483870968","GO:0042330","GO:BP","taxis","21031","10442","c(""GO:0009605"", ""GO:0040011"")"
"168","query_1","TRUE","9.02949287630948e-09","1038","1634","144","0.0881272949816402","0.138728323699422","GO:0040012","GO:BP","regulation of locomotion","21031","10241","c(""GO:0040011"", ""GO:0050789"")"
"169","query_1","TRUE","9.97713856755183e-09","144","1657","39","0.0235365117682559","0.270833333333333","GO:0050671","GO:BP","positive regulation of lymphocyte proliferation","21031","13634","c(""GO:0032946"", ""GO:0046651"", ""GO:0050670"", ""GO:0051251"")"
"170","query_1","TRUE","1.03585799905235e-08","306","1795","65","0.0362116991643454","0.212418300653595","GO:0051056","GO:BP","regulation of small GTPase mediated signal transduction","21031","13905","c(""GO:0007264"", ""GO:1902531"")"
"171","query_1","TRUE","1.04548964231297e-08","187","1625","45","0.0276923076923077","0.240641711229947","GO:1902107","GO:BP","positive regulation of leukocyte differentiation","21031","22561","c(""GO:0002521"", ""GO:1902105"", ""GO:1903708"")"
"172","query_1","TRUE","1.04548964231297e-08","187","1625","45","0.0276923076923077","0.240641711229947","GO:1903708","GO:BP","positive regulation of hemopoiesis","21031","23821","c(""GO:0002684"", ""GO:0010720"", ""GO:0030097"", ""GO:0051240"", ""GO:1903706"")"
"173","query_1","TRUE","1.04655041727645e-08","178","1998","49","0.0245245245245245","0.275280898876405","GO:0046631","GO:BP","alpha-beta T cell activation","21031","12674","GO:0042110"
"174","query_1","TRUE","1.14734977992392e-08","336","1711","67","0.0391583869082408","0.199404761904762","GO:0032496","GO:BP","response to lipopolysaccharide","21031","7879","c(""GO:0002237"", ""GO:0033993"", ""GO:1901700"")"
"175","query_1","TRUE","1.45347117234799e-08","1648","1818","222","0.122112211221122","0.134708737864078","GO:0048585","GO:BP","negative regulation of response to stimulus","21031","13281","c(""GO:0048519"", ""GO:0048583"", ""GO:0050896"")"
"176","query_1","TRUE","1.69036367723924e-08","41","1938","21","0.0108359133126935","0.51219512195122","GO:0033260","GO:BP","nuclear DNA replication","21031","8384","GO:0044786"
"177","query_1","TRUE","1.79066076050569e-08","425","2022","87","0.043026706231454","0.204705882352941","GO:0007059","GO:BP","chromosome segregation","21031","2689","GO:0022402"
"178","query_1","TRUE","1.86561245302714e-08","872","1498","118","0.0787716955941255","0.135321100917431","GO:0035239","GO:BP","tube morphogenesis","21031","9225","c(""GO:0009653"", ""GO:0035295"")"
"179","query_1","TRUE","2.00604728632826e-08","147","1657","39","0.0235365117682559","0.26530612244898","GO:0032946","GO:BP","positive regulation of mononuclear cell proliferation","21031","8211","c(""GO:0032943"", ""GO:0032944"", ""GO:0070665"")"
"180","query_1","TRUE","2.42566881656034e-08","318","2022","71","0.0351137487636004","0.223270440251572","GO:0098813","GO:BP","nuclear chromosome segregation","21031","19446","GO:0007059"
"181","query_1","TRUE","2.48753217883303e-08","217","1255","42","0.0334661354581673","0.193548387096774","GO:0001906","GO:BP","cell killing","21031","529","GO:0009987"
"182","query_1","TRUE","2.52978862864482e-08","1579","1974","228","0.115501519756839","0.144395186827106","GO:0016310","GO:BP","phosphorylation","21031","5261","GO:0006796"
"183","query_1","TRUE","2.75502088692367e-08","609","1671","98","0.0586475164572113","0.160919540229885","GO:0032103","GO:BP","positive regulation of response to external stimulus","21031","7634","c(""GO:0009605"", ""GO:0032101"", ""GO:0048584"")"
"184","query_1","TRUE","2.87854254284447e-08","1189","1776","168","0.0945945945945946","0.141295206055509","GO:0010628","GO:BP","positive regulation of gene expression","21031","4324","c(""GO:0010467"", ""GO:0010468"", ""GO:0010557"")"
"185","query_1","TRUE","4.6610362046463e-08","164","1657","41","0.0247435123717562","0.25","GO:0070665","GO:BP","positive regulation of leukocyte proliferation","21031","16742","c(""GO:0008284"", ""GO:0070661"", ""GO:0070663"")"
"186","query_1","TRUE","5.31111793015464e-08","495","2034","96","0.0471976401179941","0.193939393939394","GO:0048285","GO:BP","organelle fission","21031","13052","GO:0006996"
"187","query_1","TRUE","5.49121171447284e-08","450","1651","78","0.047244094488189","0.173333333333333","GO:0010720","GO:BP","positive regulation of cell development","21031","4396","c(""GO:0045597"", ""GO:0048468"", ""GO:0060284"")"
"188","query_1","TRUE","5.60905089677441e-08","704","1437","97","0.0675017397355602","0.137784090909091","GO:0006897","GO:BP","endocytosis","21031","2580","c(""GO:0016192"", ""GO:0098657"")"
"189","query_1","TRUE","6.57237602263779e-08","934","1782","139","0.0780022446689113","0.148822269807281","GO:0030334","GO:BP","regulation of cell migration","21031","7017","c(""GO:0016477"", ""GO:2000145"")"
"190","query_1","TRUE","7.72130018675353e-08","1777","1793","230","0.128276631344116","0.129431626336522","GO:0010647","GO:BP","positive regulation of cell communication","21031","4343","c(""GO:0007154"", ""GO:0010646"", ""GO:0048522"")"
"191","query_1","TRUE","8.15660403887869e-08","1778","1793","230","0.128276631344116","0.129358830146232","GO:0023056","GO:BP","positive regulation of signaling","21031","6878","c(""GO:0023051"", ""GO:0023052"", ""GO:0048518"")"
"192","query_1","TRUE","9.79323585696047e-08","118","2022","37","0.0182987141444115","0.313559322033898","GO:0007088","GO:BP","regulation of mitotic nuclear division","21031","2704","c(""GO:0007346"", ""GO:0010564"", ""GO:0051783"", ""GO:0140014"")"
"193","query_1","TRUE","1.04452357557546e-07","996","1910","153","0.0801047120418848","0.153614457831325","GO:2000145","GO:BP","regulation of cell motility","21031","26166","c(""GO:0040012"", ""GO:0048870"", ""GO:0050794"")"
"194","query_1","TRUE","1.55029411141565e-07","471","1671","80","0.0478755236385398","0.169851380042463","GO:0031349","GO:BP","positive regulation of defense response","21031","7397","c(""GO:0006952"", ""GO:0031347"", ""GO:0048584"")"
"195","query_1","TRUE","1.57542808530722e-07","1340","1910","192","0.100523560209424","0.143283582089552","GO:0080134","GO:BP","regulation of response to stress","21031","18338","c(""GO:0006950"", ""GO:0048583"")"
"196","query_1","TRUE","1.59249358820065e-07","42","1434","18","0.0125523012552301","0.428571428571429","GO:0042119","GO:BP","neutrophil activation","21031","10320","GO:0036230"
"197","query_1","TRUE","1.61634246905036e-07","66","1657","24","0.0144840072420036","0.363636363636364","GO:0030888","GO:BP","regulation of B cell proliferation","21031","7190","c(""GO:0042100"", ""GO:0050670"", ""GO:0050864"")"
"198","query_1","TRUE","1.64319559956503e-07","1091","1498","136","0.0907877169559413","0.124656278643446","GO:0035295","GO:BP","tube development","21031","9257","c(""GO:0007275"", ""GO:0048856"")"
"199","query_1","TRUE","1.71337275125066e-07","69","1726","25","0.0144843568945539","0.36231884057971","GO:0045576","GO:BP","mast cell activation","21031","11823","GO:0002274"
"200","query_1","TRUE","1.72828811704086e-07","838","1748","125","0.0715102974828375","0.149164677804296","GO:0022603","GO:BP","regulation of anatomical structure morphogenesis","21031","6848","c(""GO:0009653"", ""GO:0050793"")"
"201","query_1","TRUE","1.82165453495272e-07","721","1732","111","0.0640877598152425","0.153952843273232","GO:0001568","GO:BP","blood vessel development","21031","358","c(""GO:0001944"", ""GO:0048856"")"
"202","query_1","TRUE","1.88454026385535e-07","220","1264","41","0.0324367088607595","0.186363636363636","GO:0002440","GO:BP","production of molecular mediator of immune response","21031","970","c(""GO:0002376"", ""GO:0010467"")"
"203","query_1","TRUE","2.3470955691236e-07","1220","985","108","0.109644670050761","0.0885245901639344","GO:0098542","GO:BP","defense response to other organism","21031","19336","c(""GO:0006952"", ""GO:0051707"")"
"204","query_1","TRUE","2.62839020542678e-07","752","1711","113","0.0660432495616598","0.150265957446809","GO:0001944","GO:BP","vasculature development","21031","560","c(""GO:0048731"", ""GO:0072359"")"
"205","query_1","TRUE","2.76900106692024e-07","739","1616","107","0.0662128712871287","0.144790257104195","GO:0002250","GO:BP","adaptive immune response","21031","789","GO:0006955"
"206","query_1","TRUE","3.83792482476535e-07","49","1434","19","0.0132496513249651","0.387755102040816","GO:0036230","GO:BP","granulocyte activation","21031","9829","GO:0002274"
"207","query_1","TRUE","4.22222795331428e-07","129","2022","38","0.0187932739861523","0.294573643410853","GO:0051983","GO:BP","regulation of chromosome segregation","21031","14503","c(""GO:0007059"", ""GO:0010564"")"
"208","query_1","TRUE","4.32227630055408e-07","2684","1475","270","0.183050847457627","0.100596125186289","GO:0009653","GO:BP","anatomical structure morphogenesis","21031","3608","c(""GO:0032502"", ""GO:0048856"")"
"209","query_1","TRUE","4.57368987708045e-07","37","586","12","0.0204778156996587","0.324324324324324","GO:0002446","GO:BP","neutrophil mediated immunity","21031","976","GO:0002444"
"210","query_1","TRUE","4.62136660872311e-07","133","1255","30","0.0239043824701195","0.225563909774436","GO:0001909","GO:BP","leukocyte mediated cytotoxicity","21031","531","c(""GO:0001906"", ""GO:0002443"")"
"211","query_1","TRUE","5.14146464280009e-07","160","779","26","0.0333761232349166","0.1625","GO:0051250","GO:BP","negative regulation of lymphocyte activation","21031","14045","c(""GO:0002695"", ""GO:0046649"", ""GO:0051249"")"
"212","query_1","TRUE","5.26231006308838e-07","250","1443","47","0.0325710325710326","0.188","GO:0071216","GO:BP","cellular response to biotic stimulus","21031","16976","c(""GO:0009607"", ""GO:0051716"")"
"213","query_1","TRUE","5.81748331640497e-07","141","827","25","0.030229746070133","0.177304964539007","GO:0050729","GO:BP","positive regulation of inflammatory response","21031","13657","c(""GO:0006954"", ""GO:0031349"", ""GO:0032103"", ""GO:0050727"")"
"214","query_1","TRUE","6.07943635682501e-07","132","1625","34","0.0209230769230769","0.257575757575758","GO:0045621","GO:BP","positive regulation of lymphocyte differentiation","21031","11868","c(""GO:0030098"", ""GO:0045619"", ""GO:0051251"", ""GO:1902107"")"
"215","query_1","TRUE","6.90224889104368e-07","181","1910","45","0.0235602094240838","0.248618784530387","GO:0045580","GO:BP","regulation of T cell differentiation","21031","11827","c(""GO:0030217"", ""GO:0045619"", ""GO:0050863"")"
"216","query_1","TRUE","7.20766030504251e-07","59","2036","24","0.0117878192534381","0.406779661016949","GO:0002886","GO:BP","regulation of myeloid leukocyte mediated immunity","21031","1403","c(""GO:0002444"", ""GO:0002703"")"
"217","query_1","TRUE","7.47726930013789e-07","260","1972","58","0.0294117647058824","0.223076923076923","GO:1901988","GO:BP","negative regulation of cell cycle phase transition","21031","22457","c(""GO:0010948"", ""GO:0044770"", ""GO:1901987"")"
"218","query_1","TRUE","7.52191491813665e-07","3420","2022","430","0.212660731948566","0.125730994152047","GO:0010604","GO:BP","positive regulation of macromolecule metabolic process","21031","4301","c(""GO:0009893"", ""GO:0043170"", ""GO:0060255"")"
"219","query_1","TRUE","8.91085607112112e-07","806","2008","132","0.0657370517928287","0.163771712158809","GO:0048871","GO:BP","multicellular organismal-level homeostasis","21031","13539","c(""GO:0032501"", ""GO:0042592"")"
"220","query_1","TRUE","9.13939722966527e-07","74","2022","27","0.013353115727003","0.364864864864865","GO:1905818","GO:BP","regulation of chromosome separation","21031","25589","c(""GO:0051304"", ""GO:0051983"")"
"221","query_1","TRUE","1.01294503433178e-06","106","1774","31","0.0174746335963923","0.292452830188679","GO:0042116","GO:BP","macrophage activation","21031","10317","GO:0002274"
"222","query_1","TRUE","1.05035887861591e-06","3346","1888","397","0.210275423728814","0.118649133293485","GO:0031325","GO:BP","positive regulation of cellular metabolic process","21031","7374","c(""GO:0009893"", ""GO:0031323"", ""GO:0044237"", ""GO:0048522"")"
"223","query_1","TRUE","1.22355708816203e-06","188","1264","36","0.0284810126582278","0.191489361702128","GO:0002700","GO:BP","regulation of production of molecular mediator of immune response","21031","1225","c(""GO:0002440"", ""GO:0002697"", ""GO:0010468"")"
"224","query_1","TRUE","1.27791366209426e-06","3711","1888","433","0.229343220338983","0.116680140123956","GO:0009893","GO:BP","positive regulation of metabolic process","21031","3791","c(""GO:0008152"", ""GO:0019222"", ""GO:0048518"")"
"225","query_1","TRUE","1.29633776287798e-06","625","1498","88","0.0587449933244326","0.1408","GO:0048514","GO:BP","blood vessel morphogenesis","21031","13224","c(""GO:0001568"", ""GO:0035239"")"
"226","query_1","TRUE","1.29922660027719e-06","71","1994","26","0.0130391173520562","0.366197183098592","GO:0046635","GO:BP","positive regulation of alpha-beta T cell activation","21031","12678","c(""GO:0046631"", ""GO:0046634"", ""GO:0050870"")"
"227","query_1","TRUE","1.31929526440734e-06","1594","1379","167","0.121102248005801","0.104767879548306","GO:0051049","GO:BP","regulation of transport","21031","13898","c(""GO:0006810"", ""GO:0032879"")"
"228","query_1","TRUE","1.44560220329867e-06","966","1750","136","0.0777142857142857","0.140786749482402","GO:0042325","GO:BP","regulation of phosphorylation","21031","10439","c(""GO:0016310"", ""GO:0019220"")"
"229","query_1","TRUE","1.55806234131149e-06","224","1443","43","0.0297990297990298","0.191964285714286","GO:0071219","GO:BP","cellular response to molecule of bacterial origin","21031","16979","c(""GO:0002237"", ""GO:0071216"")"
"230","query_1","TRUE","1.59069626722552e-06","1984","1917","259","0.135106937923839","0.13054435483871","GO:0012501","GO:BP","programmed cell death","21031","4630","GO:0008219"
"231","query_1","TRUE","1.73201592846451e-06","118","1231","27","0.0219333874898457","0.228813559322034","GO:0002367","GO:BP","cytokine production involved in immune response","21031","906","c(""GO:0001816"", ""GO:0002440"", ""GO:0006955"")"
"232","query_1","TRUE","1.73201592846451e-06","118","1231","27","0.0219333874898457","0.228813559322034","GO:0002718","GO:BP","regulation of cytokine production involved in immune response","21031","1243","c(""GO:0001817"", ""GO:0002367"", ""GO:0002700"")"
"233","query_1","TRUE","1.78509557124897e-06","1561","1931","214","0.110823407560849","0.137091607943626","GO:0009967","GO:BP","positive regulation of signal transduction","21031","3843","c(""GO:0007165"", ""GO:0009966"", ""GO:0010647"", ""GO:0023056"", ""GO:0048584"")"
"234","query_1","TRUE","1.83786733441167e-06","23","13","4","0.307692307692308","0.173913043478261","GO:0015669","GO:BP","gas transport","21031","4857","GO:0006810"
"235","query_1","TRUE","1.9353865085256e-06","1512","2019","216","0.106983655274889","0.142857142857143","GO:0007010","GO:BP","cytoskeleton organization","21031","2653","GO:0006996"
"236","query_1","TRUE","1.93967816614822e-06","2018","1774","246","0.138669673055242","0.121902874132805","GO:0032879","GO:BP","regulation of localization","21031","8155","c(""GO:0050789"", ""GO:0051179"")"
"237","query_1","TRUE","1.94034309408306e-06","1988","1917","259","0.135106937923839","0.130281690140845","GO:0008219","GO:BP","cell death","21031","3180","GO:0009987"
"238","query_1","TRUE","2.02966394441932e-06","103","1657","29","0.0175015087507544","0.281553398058252","GO:0042102","GO:BP","positive regulation of T cell proliferation","21031","10312","c(""GO:0042098"", ""GO:0042129"", ""GO:0050671"", ""GO:0050870"")"
"239","query_1","TRUE","2.05732727451858e-06","176","1961","44","0.0224375318714941","0.25","GO:0000724","GO:BP","double-strand break repair via homologous recombination","21031","205","c(""GO:0000725"", ""GO:0006302"")"
"240","query_1","TRUE","2.31141934507609e-06","302","2019","64","0.0316988608221892","0.211920529801325","GO:0010948","GO:BP","negative regulation of cell cycle process","21031","4584","c(""GO:0010564"", ""GO:0022402"", ""GO:0045786"")"
"241","query_1","TRUE","2.34018461191233e-06","147","2034","40","0.0196656833824975","0.272108843537415","GO:0051783","GO:BP","regulation of nuclear division","21031","14388","c(""GO:0000280"", ""GO:0033043"")"
"242","query_1","TRUE","2.40084410424997e-06","125","1625","32","0.0196923076923077","0.256","GO:0046632","GO:BP","alpha-beta T cell differentiation","21031","12675","c(""GO:0030217"", ""GO:0046631"")"
"243","query_1","TRUE","2.42360376220626e-06","2846","1069","214","0.200187090739008","0.0751932536893886","GO:0065008","GO:BP","regulation of biological quality","21031","16385","GO:0065007"
"244","query_1","TRUE","2.45060919045597e-06","864","1748","124","0.0709382151029748","0.143518518518519","GO:0045597","GO:BP","positive regulation of cell differentiation","21031","11844","c(""GO:0030154"", ""GO:0045595"", ""GO:0048522"", ""GO:0051094"")"
"245","query_1","TRUE","2.45318215370397e-06","538","1628","83","0.050982800982801","0.154275092936803","GO:0001525","GO:BP","angiogenesis","21031","335","c(""GO:0048514"", ""GO:0048646"")"
"246","query_1","TRUE","2.45803567982565e-06","388","1972","75","0.0380324543610548","0.193298969072165","GO:0045786","GO:BP","negative regulation of cell cycle","21031","12014","c(""GO:0007049"", ""GO:0048523"", ""GO:0051726"")"
"247","query_1","TRUE","2.50417765387879e-06","1712","362","65","0.179558011049724","0.0379672897196262","GO:0042592","GO:BP","homeostatic process","21031","10601","GO:0008150"
"248","query_1","TRUE","3.13236812650052e-06","182","973","30","0.0308324768756423","0.164835164835165","GO:0002706","GO:BP","regulation of lymphocyte mediated immunity","21031","1231","c(""GO:0002449"", ""GO:0002703"")"
"249","query_1","TRUE","3.18958375311517e-06","75","1512","23","0.0152116402116402","0.306666666666667","GO:0045123","GO:BP","cellular extravasation","21031","11678","GO:0050900"
"250","query_1","TRUE","3.53381343187698e-06","197","1972","47","0.0238336713995943","0.238578680203046","GO:0000075","GO:BP","cell cycle checkpoint signaling","21031","27","c(""GO:0035556"", ""GO:1901988"")"
"251","query_1","TRUE","3.95969611996127e-06","215","1615","44","0.0272445820433437","0.204651162790698","GO:0045637","GO:BP","regulation of myeloid cell differentiation","21031","11884","c(""GO:0030099"", ""GO:1903706"")"
"252","query_1","TRUE","3.98199163618904e-06","321","359","24","0.0668523676880223","0.0747663551401869","GO:0048872","GO:BP","homeostasis of number of cells","21031","13540","GO:0048871"
"253","query_1","TRUE","4.17065731164937e-06","616","1311","78","0.0594965675057208","0.126623376623377","GO:0007169","GO:BP","transmembrane receptor protein tyrosine kinase signaling pathway","21031","2764","GO:0007167"
"254","query_1","TRUE","4.25621497078159e-06","238","1792","50","0.0279017857142857","0.210084033613445","GO:0002573","GO:BP","myeloid leukocyte differentiation","21031","1101","c(""GO:0002521"", ""GO:0030099"")"
"255","query_1","TRUE","4.69036822891663e-06","21","1857","13","0.00700053850296177","0.619047619047619","GO:0006268","GO:BP","DNA unwinding involved in DNA replication","21031","2104","c(""GO:0006261"", ""GO:0032508"")"
"256","query_1","TRUE","5.06106321446112e-06","375","1264","54","0.0427215189873418","0.144","GO:0002460","GO:BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","21031","990","GO:0002250"
"257","query_1","TRUE","5.2202695198262e-06","1113","985","97","0.0984771573604061","0.087151841868823","GO:0140546","GO:BP","defense response to symbiont","21031","20385","GO:0098542"
"258","query_1","TRUE","5.28914808505179e-06","181","1961","44","0.0224375318714941","0.243093922651934","GO:0000725","GO:BP","recombinational repair","21031","206","c(""GO:0006281"", ""GO:0006310"")"
"259","query_1","TRUE","5.57049555411475e-06","1183","1498","139","0.0927903871829105","0.117497886728656","GO:0048646","GO:BP","anatomical structure formation involved in morphogenesis","21031","13329","c(""GO:0009653"", ""GO:0032502"")"
"260","query_1","TRUE","5.58852475324694e-06","48","1723","19","0.0110272780034823","0.395833333333333","GO:0043300","GO:BP","regulation of leukocyte degranulation","21031","10963","c(""GO:0002697"", ""GO:0043299"", ""GO:1903305"")"
"261","query_1","TRUE","5.93032623808913e-06","5591","2024","651","0.321640316205534","0.116437131103559","GO:0080090","GO:BP","regulation of primary metabolic process","21031","18320","c(""GO:0019222"", ""GO:0044238"")"
"262","query_1","TRUE","6.28335589816864e-06","181","1972","44","0.0223123732251521","0.243093922651934","GO:1901991","GO:BP","negative regulation of mitotic cell cycle phase transition","21031","22460","c(""GO:0044772"", ""GO:0045930"", ""GO:1901988"", ""GO:1901990"")"
"263","query_1","TRUE","7.25967004487138e-06","254","985","36","0.0365482233502538","0.141732283464567","GO:0006959","GO:BP","humoral immune response","21031","2621","GO:0006955"
"264","query_1","TRUE","7.26146805589639e-06","1132","1750","151","0.0862857142857143","0.13339222614841","GO:0019220","GO:BP","regulation of phosphate metabolic process","21031","5787","c(""GO:0006796"", ""GO:0051174"")"
"265","query_1","TRUE","7.35390618427505e-06","214","1412","40","0.028328611898017","0.186915887850467","GO:0071222","GO:BP","cellular response to lipopolysaccharide","21031","16982","c(""GO:0032496"", ""GO:0071219"", ""GO:0071396"", ""GO:1901701"")"
"266","query_1","TRUE","7.42887796936636e-06","120","942","23","0.024416135881104","0.191666666666667","GO:0002698","GO:BP","negative regulation of immune effector process","21031","1223","c(""GO:0002252"", ""GO:0002683"", ""GO:0002697"")"
"267","query_1","TRUE","7.61911281251268e-06","117","1625","30","0.0184615384615385","0.256410256410256","GO:0045582","GO:BP","positive regulation of T cell differentiation","21031","11829","c(""GO:0030217"", ""GO:0045580"", ""GO:0045621"", ""GO:0050870"")"
"268","query_1","TRUE","7.69129812686373e-06","5440","2025","635","0.31358024691358","0.116727941176471","GO:0051171","GO:BP","regulation of nitrogen compound metabolic process","21031","13995","c(""GO:0006807"", ""GO:0019222"")"
"269","query_1","TRUE","7.71508265159043e-06","1133","1750","151","0.0862857142857143","0.133274492497793","GO:0051174","GO:BP","regulation of phosphorus metabolic process","21031","13998","c(""GO:0006793"", ""GO:0031323"")"
"270","query_1","TRUE","8.54899797406449e-06","237","549","25","0.0455373406193078","0.105485232067511","GO:0097529","GO:BP","myeloid leukocyte migration","21031","19231","GO:0050900"
"271","query_1","TRUE","9.03974371343152e-06","1704","1475","182","0.123389830508475","0.106807511737089","GO:0007267","GO:BP","cell-cell signaling","21031","2828","c(""GO:0007154"", ""GO:0023052"")"
"272","query_1","TRUE","9.19504319544441e-06","81","2022","27","0.013353115727003","0.333333333333333","GO:0051304","GO:BP","chromosome separation","21031","14083","c(""GO:0007059"", ""GO:0022402"")"
"273","query_1","TRUE","9.46941474929708e-06","118","1625","30","0.0184615384615385","0.254237288135593","GO:0032609","GO:BP","type II interferon production","21031","7933","GO:0001816"
"274","query_1","TRUE","9.93641697341718e-06","361","1264","52","0.0411392405063291","0.14404432132964","GO:0002449","GO:BP","lymphocyte mediated immunity","21031","979","GO:0002443"
"275","query_1","TRUE","1.02723419751573e-05","70","229","10","0.0436681222707424","0.142857142857143","GO:0009620","GO:BP","response to fungus","21031","3581","GO:0051707"
"276","query_1","TRUE","1.09087275616884e-05","965","1687","129","0.0764671013633669","0.133678756476684","GO:0045087","GO:BP","innate immune response","21031","11659","c(""GO:0006955"", ""GO:0140546"")"
"277","query_1","TRUE","1.13308753301232e-05","768","1723","110","0.0638421358096344","0.143229166666667","GO:0031347","GO:BP","regulation of defense response","21031","7395","c(""GO:0006952"", ""GO:0080134"")"
"278","query_1","TRUE","1.17633211833249e-05","1913","1917","247","0.128847157016171","0.129116570831155","GO:0006915","GO:BP","apoptotic process","21031","2593","GO:0012501"
"279","query_1","TRUE","1.24078544112676e-05","31","15","4","0.266666666666667","0.129032258064516","GO:0042744","GO:BP","hydrogen peroxide catabolic process","21031","10686","c(""GO:0042743"", ""GO:0044248"")"
